lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
itm_longest_bow_pl|Yumi Bow
itm_whitewoodbow|Whitewood Bow
itm_whitewoodbow_pl|Whitewood Bow
itm_longest_bow_3|Blue Yumi Bow
itm_longest_bow_3_pl|Blue Yumi Bow
itm_ivorybow|Ivory Bow
itm_ivorybow_pl|Ivory Bow
itm_gondor_bow|Naphali Strong Bow
itm_gondor_bow_pl|Naphali Strong Bow
itm_skeleton_archer_bow|Giant Skull Bow
itm_skeleton_archer_bow_pl|Giant Skull Bow
itm_skywoodbow|Skywood Bow
itm_skywoodbow_pl|Skywood Bow
itm_longest_bow_2|Red Yumi Bow
itm_longest_bow_2_pl|Red Yumi Bow
itm_lonely|Perisno Red Ranger Bow
itm_lonely_pl|Perisno Red Ranger Bow
itm_redwoodbow|Crimson Bow
itm_redwoodbow_pl|Crimson Bow
itm_elmwoodbow|Naphali Elmwood Bow
itm_elmwoodbow_pl|Naphali Elmwood Bow
itm_guizugong|Falconian Bow
itm_guizugong_pl|Falconian Bow
itm_ebonybow|Black Ebony Bow
itm_ebonybow_pl|Black Ebony Bow
itm_ranger_bow|Sunrise Ranger Bow
itm_ranger_bow_pl|Sunrise Ranger Bow
itm_b_dale_bow|Village Bow
itm_b_dale_bow_pl|Village Bow
itm_b_lav_lobow_1|Yewman Longbow
itm_b_lav_lobow_1_pl|Yewman Longbow
itm_b_fire_war_bow|Bounty Bow
itm_b_fire_war_bow_pl|Bounty Bow
itm_nomad_bow|Nomad Bow
itm_nomad_bow_pl|Nomad Bow
itm_noldor_bow|Red Short Bow
itm_noldor_bow_pl|Red Short Bow
itm_strong_bow|Aroulo Bow
itm_strong_bow_pl|Aroulo Bow
itm_dwarf_short_bow|Dwarf Short Bow
itm_dwarf_short_bow_pl|Dwarf Short Bow
itm_tulgan_bow|Tulgan Bow
itm_tulgan_bow_pl|Tulgan Bow
itm_amazon_bow|Ankars Bow
itm_amazon_bow_pl|Ankars Bow
itm_khergit_bow|Draharan Bow
itm_khergit_bow_pl|Draharan Bow
itm_new_strong_bow|Steppe Bow
itm_new_strong_bow_pl|Steppe Bow
itm_new_strongbow|Blue Striped Composite Bow
itm_new_strongbow_pl|Blue Striped Composite Bow
itm_short_imperial_bow|Short Imperial Bow
itm_short_imperial_bow_pl|Short Imperial Bow
itm_lav_cubow_1|Black Curved Bow
itm_lav_cubow_1_pl|Black Curved Bow
itm_spak_bow6|Perisno Archer Bow
itm_spak_bow6_pl|Perisno Archer Bow
itm_imperial_bow_3|White Imperial Bow
itm_imperial_bow_3_pl|White Imperial Bow
itm_tulgan_bow_kuulan|Kuu-lan Bow
itm_tulgan_bow_kuulan_pl|Kuu-lan Bow
itm_dwarf_horn_bow|Dwarven Horn Bow
itm_dwarf_horn_bow_pl|Dwarven Horn Bow
itm_imperial_bow_1|Noble Valahir Bow
itm_imperial_bow_1_pl|Noble Valahir Bow
itm_fire_nomad_bow|Redfire Sheriffs Bow
itm_fire_nomad_bow_pl|Redfire Sheriffs Bow
itm_imperial_bow_2|Red Imperial Bow
itm_imperial_bow_2_pl|Red Imperial Bow
itm_lav_cubow_2|Legion Curved Bow
itm_lav_cubow_2_pl|Legion Curved Bow
itm_imperial_bow|Noble Bow
itm_imperial_bow_pl|Noble Bow
itm_hangong|Elite Horse Archer's Bow
itm_hangong_pl|Elite Horse Archer's Bow
itm_hunting_crossbow|Hunting Crossbow
itm_hunting_crossbow_pl|Hunting Crossbow
itm_light_crossbow|Light Crossbow
itm_light_crossbow_pl|Light Crossbow
itm_akheavy_crossbow_1|New Crossbow
itm_akheavy_crossbow_1_pl|New Crossbow
itm_spak_crsb02|Perisno Cavalry Crossbow
itm_spak_crsb02_pl|Perisno Cavalry Crossbow
itm_new_sniper_crossbow|Improved Crossbow
itm_new_sniper_crossbow_pl|Improved Crossbow
itm_van_helsing_crossbow_01|Repeating Crossbow
itm_van_helsing_crossbow_01_pl|Repeating Crossbow
itm_crossbow|Crossbow
itm_crossbow_pl|Crossbow
itm_bow_a|Axebow
itm_bow_a_pl|Axebow
itm_heavy_crossbow|Heavy Crossbow
itm_heavy_crossbow_pl|Heavy Crossbow
itm_spak_crsb01|Perisno Crossbow
itm_spak_crsb01_pl|Perisno Crossbow
itm_sniper_crossbow|Siege Crossbow
itm_sniper_crossbow_pl|Siege Crossbow
itm_crossbow_axe|Bladed Crossbow
itm_crossbow_axe_pl|Bladed Crossbow
itm_crossbow_axe_melee|Bladed Crossbow
itm_crossbow_axe_melee_pl|Bladed Crossbow
itm_crossbow_c_alt|Master's Crossbow
itm_crossbow_c_alt_pl|Master's Crossbow
itm_throwing_knives|Throwing Knives
itm_throwing_knives_pl|Throwing Knives
itm_throwing_daggers|Throwing Daggers
itm_throwing_daggers_pl|Throwing Daggers
itm_assassin_throwing_daggers|Assassination Daggers
itm_assassin_throwing_daggers_pl|Assassination Daggers
itm_shinobi_bite_throw|Kunai
itm_shinobi_bite_throw_pl|Kunai
itm_shinobi_bite|Kunai
itm_shinobi_bite_pl|Kunai
itm_darts|Darts
itm_darts_pl|Darts
itm_war_darts|War Darts
itm_war_darts_pl|War Darts
itm_cretasan_darts|Cretasan Darts
itm_cretasan_darts_pl|Cretasan Darts
itm_javelin|Javelins
itm_javelin_pl|Javelins
itm_javelin_melee|Javelin
itm_javelin_melee_pl|Javelin
itm_jarid|Jarids
itm_jarid_pl|Jarids
itm_jarid_melee|Jarid
itm_jarid_melee_pl|Jarid
itm_dra_throw_spear|Draharan Javelins
itm_dra_throw_spear_pl|Draharan Javelins
itm_dra_throw_spear_melee|Draharan Javelin
itm_dra_throw_spear_melee_pl|Draharan Javelin
itm_roman_javelin|Legion Javelins
itm_roman_javelin_pl|Legion Javelins
itm_roman_javelin_melee|Legion Javelin
itm_roman_javelin_melee_pl|Legion Javelin
itm_throwing_spears|Throwing Spears
itm_throwing_spears_pl|Throwing Spears
itm_throwing_spear_melee|Throwing Spear
itm_throwing_spear_melee_pl|Throwing Spear
itm_nowe_jarid|Hakkon Jarids
itm_nowe_jarid_pl|Hakkon Jarids
itm_nowe_jarid_melee|Hakkon Jarid
itm_nowe_jarid_melee_pl|Hakkon Jarid
itm_roman_pilum_1|Pila
itm_roman_pilum_1_pl|Pila
itm_roman_pilum_2|Legion Pila
itm_roman_pilum_2_pl|Legion Pila
itm_roman_pilum_3|Visavo Pila
itm_roman_pilum_3_pl|Visavo Pila
itm_light_throwing_axes|Light Throwing Axes
itm_light_throwing_axes_pl|Light Throwing Axes
itm_light_throwing_axes_melee|Light Throwing Axe
itm_light_throwing_axes_melee_pl|Light Throwing Axe
itm_throwing_axes|Throwing Axes
itm_throwing_axes_pl|Throwing Axes
itm_throwing_axes_melee|Throwing Axe
itm_throwing_axes_melee_pl|Throwing Axe
itm_heavy_throwing_axes|Heavy Throwing Axes
itm_heavy_throwing_axes_pl|Heavy Throwing Axes
itm_heavy_throwing_axes_melee|Heavy Throwing Axe
itm_heavy_throwing_axes_melee_pl|Heavy Throwing Axe
itm_rohirrim_throwing_axe|Sharp Throwing Axes
itm_rohirrim_throwing_axe_pl|Sharp Throwing Axes
itm_hurlbat_1|Hurlbat
itm_hurlbat_1_pl|Hurlbat
itm_hurlbat_1_melee|Hurlbat
itm_hurlbat_1_melee_pl|Hurlbat
itm_hurlbat_2|Knight's Hurlbat
itm_hurlbat_2_pl|Knight's Hurlbat
itm_hurlbat_2_melee|Knight's Hurlbat
itm_hurlbat_2_melee_pl|Knight's Hurlbat
itm_luc_throwing_hammer|Throwing Hammer
itm_luc_throwing_hammer_pl|Throwing Hammer
itm_luc_throwing_scimitar|Throwing Scimitar
itm_luc_throwing_scimitar_pl|Throwing Scimitar
itm_luc_throwing_scimitar_melee|Throwing Scimitar
itm_luc_throwing_scimitar_melee_pl|Throwing Scimitar
itm_stones|Stones
itm_stones_pl|Stones
itm_knife|Knife
itm_knife_pl|Knife
itm_sickle|Sickle
itm_sickle_pl|Sickle
itm_dagger|Dagger
itm_dagger_pl|Dagger
itm_butchering_knife|Butchering Knife
itm_butchering_knife_pl|Butchering Knife
itm_cleaver|Cleaver
itm_cleaver_pl|Cleaver
itm_luc_italian_dagger|Tavern Hider's Dagger
itm_luc_italian_dagger_pl|Tavern Hider's Dagger
itm_luc_sarranid_dagger|Draharan Dagger
itm_luc_sarranid_dagger_pl|Draharan Dagger
itm_wood_elven_knife|Naphali Knife
itm_wood_elven_knife_pl|Naphali Knife
itm_jack_sting|Ancient Knife
itm_jack_sting_pl|Ancient Knife
itm_antique1dag|Fencer's Dagger
itm_antique1dag_pl|Fencer's Dagger
itm_luc_rondel_dagger_p|Assassin's Dagger
itm_luc_rondel_dagger_p_pl|Assassin's Dagger
itm_torch|Torch
itm_torch_pl|Torch
itm_sword_medieval_b_small|Short Sword
itm_sword_medieval_b_small_pl|Short Sword
itm_sword_viking_2_small|Nordic Short Sword
itm_sword_viking_2_small_pl|Nordic Short Sword
itm_sword_medieval_c_small|Short Arming Sword
itm_sword_medieval_c_small_pl|Short Arming Sword
itm_luc_scramasax|Scramasax
itm_luc_scramasax_pl|Scramasax
itm_falchion|Falchion
itm_falchion_pl|Falchion
itm_military_cleaver_short|Short Cleaver
itm_military_cleaver_short_pl|Short Cleaver
itm_sword_khergit_3|Old Sabre
itm_sword_khergit_3_pl|Old Sabre
itm_mrmasters_leaf_blade|Hakkon Leaf Blade
itm_mrmasters_leaf_blade_pl|Hakkon Leaf Blade
itm_luc_english_falchion|Long Falchion
itm_luc_english_falchion_pl|Long Falchion
itm_lorien_sword_b|Naphali Shortsword
itm_lorien_sword_b_pl|Naphali Shortsword
itm_sword_viking_3_small|Nordic Short War Sword
itm_sword_viking_3_small_pl|Nordic Short War Sword
itm_jack_boromir|Ancient Sword
itm_jack_boromir_pl|Ancient Sword
itm_crusaders_swords_a|Short Broadsword
itm_crusaders_swords_a_pl|Short Broadsword
itm_sword_khergit_2|Sabre
itm_sword_khergit_2_pl|Sabre
itm_strange_short_sword|Wakizashi
itm_strange_short_sword_pl|Wakizashi
itm_swiss_falchion_v3|Perisno Falchion
itm_swiss_falchion_v3_pl|Perisno Falchion
itm_jack_herugrim|Elder Sword
itm_jack_herugrim_pl|Elder Sword
itm_swiss_falchion_v2|Sharp Falchion
itm_swiss_falchion_v2_pl|Sharp Falchion
itm_sword_khergit_1|Nomad Sabre
itm_sword_khergit_1_pl|Nomad Sabre
itm_lorien_sword_a|Naphali Longsword
itm_lorien_sword_a_pl|Naphali Longsword
itm_jack_faramir|Ancestral Sword
itm_jack_faramir_pl|Ancestral Sword
itm_mrmasters_leaf_blade_got|Elite Hakkon Leaf Blade
itm_mrmasters_leaf_blade_got_pl|Elite Hakkon Leaf Blade
itm_spartan_sword|Strange Hakkon Sword
itm_spartan_sword_pl|Strange Hakkon Sword
itm_an_shortsword2|Short Ancient Broadsword
itm_an_shortsword2_pl|Short Ancient Broadsword
itm_strange_rapier|Strange Rapier
itm_strange_rapier_pl|Strange Rapier
itm_sword_viking_2|Old Nordic Sword
itm_sword_viking_2_pl|Old Nordic Sword
itm_sword_medieval_b|Sword
itm_sword_medieval_b_pl|Sword
itm_sword_medieval_c_long|Long Sword
itm_sword_medieval_c_long_pl|Long Sword
itm_sword_viking_1|Nordic Sword
itm_sword_viking_1_pl|Nordic Sword
itm_broadsword|Broadsword
itm_broadsword_pl|Broadsword
itm_scimitar|Scimitar
itm_scimitar_pl|Scimitar
itm_sword_medieval_c|Arming Sword
itm_sword_medieval_c_pl|Arming Sword
itm_saracin_sword_e|Draharan Sword
itm_saracin_sword_e_pl|Draharan Sword
itm_military_cleaver_b|Soldier's Cleaver
itm_military_cleaver_b_pl|Soldier's Cleaver
itm_italian_sword|Perisno Arming Sword
itm_italian_sword_pl|Perisno Arming Sword
itm_sword_medieval_d_long|Long Arming Sword
itm_sword_medieval_d_long_pl|Long Arming Sword
itm_luc_flemish_sword|Flemish Sword
itm_luc_flemish_sword_pl|Flemish Sword
itm_arabian_sword_d|Draharan Warrior's Sword
itm_arabian_sword_d_pl|Draharan Warrior's Sword
itm_arabian_sword_a|Hakkon Sword
itm_arabian_sword_a_pl|Hakkon Sword
itm_nordic_sword|Northern Sword
itm_nordic_sword_pl|Northern Sword
itm_reich_sword|Drachen Sword
itm_reich_sword_pl|Drachen Sword
itm_crusader_sword_c|Squire's Sword
itm_crusader_sword_c_pl|Squire's Sword
itm_2scimitar_green|Perisno Green Warblade
itm_2scimitar_green_pl|Perisno Green Warblade
itm_sword_rusty_a|Rusty Sword
itm_sword_rusty_a_pl|Rusty Sword
itm_sword_medieval_a_long|Longsword
itm_sword_medieval_a_long_pl|Longsword
itm_sword_viking_3|Nordic War Sword
itm_sword_viking_3_pl|Nordic War Sword
itm_sword_medieval_a|Old Knight Sword
itm_sword_medieval_a_pl|Old Knight Sword
itm_faradon_onehanded|Infantry Sword
itm_faradon_onehanded_pl|Infantry Sword
itm_saracin_sword_b|Noble Sword
itm_saracin_sword_b_pl|Noble Sword
itm_arabian_sword_c|Long Broadsword
itm_arabian_sword_c_pl|Long Broadsword
itm_crusader_sword|New Gods Sword
itm_crusader_sword_pl|New Gods Sword
itm_warblade_black01|Black Naphali Warblade
itm_warblade_black01_pl|Black Naphali Warblade
itm_military_cleaver_c|Military Cleaver
itm_military_cleaver_c_pl|Military Cleaver
itm_sword_viking_a_long|Noble Northern Sword
itm_sword_viking_a_long_pl|Noble Northern Sword
itm_scimitar_b|Elite Scimitar
itm_scimitar_b_pl|Elite Scimitar
itm_crusader_long_sword_a|Long Knight's Sword
itm_crusader_long_sword_a_pl|Long Knight's Sword
itm_viking_sword_a|Heavy Northern Sword
itm_viking_sword_a_pl|Heavy Northern Sword
itm_arabian_sword_b|Draharan Cavalry Sword
itm_arabian_sword_b_pl|Draharan Cavalry Sword
itm_courtblades_black|Black Court Blade
itm_courtblades_black_pl|Black Court Blade
itm_luc_strange_blade|Strange Blade
itm_luc_strange_blade_pl|Strange Blade
itm_warblade_black02|Black Ancient Warblade
itm_warblade_black02_pl|Black Ancient Warblade
itm_cinthorc|Crimson Sword
itm_cinthorc_pl|Crimson Sword
itm_crusader_sword_b|Knight's Sword
itm_crusader_sword_b_pl|Knight's Sword
itm_luc_sarranid_falchion_m2|Heavy Scimitar
itm_luc_sarranid_falchion_m2_pl|Heavy Scimitar
itm_falshion_2|Long Cleaver
itm_falshion_2_pl|Long Cleaver
itm_khopesh_1|Khopesh
itm_khopesh_1_pl|Khopesh
itm_1hlongsword|Walloon Sword
itm_1hlongsword_pl|Walloon Sword
itm_scimitar_whiteleather|Falconian Noble Sword
itm_scimitar_whiteleather_pl|Falconian Noble Sword
itm_sabre_val_2|Jin Sword
itm_sabre_val_2_pl|Jin Sword
itm_falki_cav_blade|Falki Cavalry Blade
itm_falki_cav_blade_pl|Falki Cavalry Blade
itm_saracin_sword_c|Dark Broadsword
itm_saracin_sword_c_pl|Dark Broadsword
itm_crusader_long_sword_c|Black Knight's Sword
itm_crusader_long_sword_c_pl|Black Knight's Sword
itm_sabre_val_1|Naphali Sword
itm_sabre_val_1_pl|Naphali Sword
itm_saracin_sword_a|Draharan Noble Sword
itm_saracin_sword_a_pl|Draharan Noble Sword
itm_courtblades_ebony|Ebony Knight's Blade
itm_courtblades_ebony_pl|Ebony Knight's Blade
itm_saracin_sword_d|Old Sword of Sultan's Guard
itm_saracin_sword_d_pl|Old Sword of Sultan's Guard
itm_warblade_darkwoodgold|Draharan Royal Sword
itm_warblade_darkwoodgold_pl|Draharan Royal Sword
itm_antique1|Rapier
itm_antique1_pl|Rapier
itm_elvish_sword|Naphali Noble Sword
itm_elvish_sword_pl|Naphali Noble Sword
itm_warblade_greensilver|Green Naphali Courtblade
itm_warblade_greensilver_pl|Green Naphali Courtblade
itm_warblade_ivorygold|Ancient Golden Warblade
itm_warblade_ivorygold_pl|Ancient Golden Warblade
itm_sword_redwyne|Royal Broadsword
itm_sword_redwyne_pl|Royal Broadsword
itm_an_sword03c|Black Naphali Serrated Sword
itm_an_sword03c_pl|Black Naphali Serrated Sword
itm_razor_nema|Razor
itm_razor_nema_pl|Razor
itm_viper_sword|Viper
itm_viper_sword_pl|Viper
itm_english_longsword|One-Handed Longsword
itm_english_longsword_pl|One-Handed Longsword
itm_war_sword_no1|Squire's Longsword
itm_war_sword_no1_pl|Squire's Longsword
itm_sword_val_2|Etched Knight's Sword
itm_sword_val_2_pl|Etched Knight's Sword
itm_claymore_no1_v3|One-Handed Knight's Claymore
itm_claymore_no1_v3_pl|One-Handed Knight's Claymore
itm_bb_holed_blade_sword|Jin Cavalry Sword
itm_bb_holed_blade_sword_pl|Jin Cavalry Sword
itm_demonic_sword_1h|Graziric Sword
itm_demonic_sword_1h_pl|Graziric Sword
itm_youhou_assassin_sword|Assassin's Sword
itm_youhou_assassin_sword_pl|Assassin's Sword
itm_luc_sarranid_falchion_m3|Scorpion
itm_luc_sarranid_falchion_m3_pl|Scorpion
itm_pappen2|Long Black Knight's Sword
itm_pappen2_pl|Long Black Knight's Sword
itm_bb_chineese_sword|Will of Jin
itm_bb_chineese_sword_pl|Will of Jin
itm_sword_val_3|Royal Sword with Ruby
itm_sword_val_3_pl|Royal Sword with Ruby
itm_dwarf_sword_red|Dwarven Sword
itm_dwarf_sword_red_pl|Dwarven Sword
itm_dwarf_sword_green|Dwarven Noble Sword
itm_dwarf_sword_green_pl|Dwarven Noble Sword
itm_roman_gladius_1|Gladius
itm_roman_gladius_1_pl|Gladius
itm_roman_gladius_2|Legion Gladius
itm_roman_gladius_2_pl|Legion Gladius
itm_roman_gladius_3|Imperial Gladius
itm_roman_gladius_3_pl|Imperial Gladius
itm_roman_gladius_2_gold|Golden Gladius
itm_roman_gladius_2_gold_pl|Golden Gladius
itm_roman_cav_sword_1|Legion Sword
itm_roman_cav_sword_1_pl|Legion Sword
itm_bb_spathion|Legion Infantry Sword
itm_bb_spathion_pl|Legion Infantry Sword
itm_roman_cav_sword_3|Legion Cavalry Sword
itm_roman_cav_sword_3_pl|Legion Cavalry Sword
itm_bb_spathion_2|Legion Warrior Sword
itm_bb_spathion_2_pl|Legion Warrior Sword
itm_roman_cav_sword_2|Legion Visavo Sword
itm_roman_cav_sword_2_pl|Legion Visavo Sword
itm_bb_spathion_lotr_1|Black Legion Warrior's Sword
itm_bb_spathion_lotr_1_pl|Black Legion Warrior's Sword
itm_imperial_cavalry_sword1h|Imperial Cavalry Sword
itm_imperial_cavalry_sword1h_pl|Imperial Cavalry Sword
itm_luc_celtic_sword|Atanon Sword
itm_luc_celtic_sword_pl|Atanon Sword
itm_luc_celtic_sword_cwe|Golden Sabovalar Sword
itm_luc_celtic_sword_cwe_pl|Golden Sabovalar Sword
itm_luc_celtic_sword_shield|Golden Sabovalar Sword
itm_luc_celtic_sword_shield_pl|Golden Sabovalar Sword
itm_aurora|Aurora
itm_aurora_pl|Aurora
itm_aurora_fake|Aurora (unlit)
itm_aurora_fake_pl|Aurora (unlit)
itm_lui_waronehandedaxec|Woodsman's Short Axe
itm_lui_waronehandedaxec_pl|Woodsman's Short Axe
itm_lui_vikingaxeonehb|Blue Bladed Axe
itm_lui_vikingaxeonehb_pl|Blue Bladed Axe
itm_nordic_axe_no2|Raider Axe
itm_nordic_axe_no2_pl|Raider Axe
itm_one_handed_war_axe_spiked|Militia Axe
itm_one_handed_war_axe_spiked_pl|Militia Axe
itm_lui_knightaxeoneh|Bluetint Axe
itm_lui_knightaxeoneh_pl|Bluetint Axe
itm_lui_waronehandedaxe|Red Chopper
itm_lui_waronehandedaxe_pl|Red Chopper
itm_serb_2h_axe_a|Light 1h Axe
itm_serb_2h_axe_a_pl|Light 1h Axe
itm_one_handed_war_axe_no4|Footman War Axe
itm_one_handed_war_axe_no4_pl|Footman War Axe
itm_one_handed_war_axe_b|One Handed War Axe
itm_one_handed_war_axe_b_pl|One Handed War Axe
itm_war_axe_2|Maccavian Waraxe
itm_war_axe_2_pl|Maccavian Waraxe
itm_luc_knightaxeoneh|Sergeant Axe
itm_luc_knightaxeoneh_pl|Sergeant Axe
itm_one_handed_war_axe_no12|Guardian One Handed Axe
itm_one_handed_war_axe_no12_pl|Guardian One Handed Axe
itm_rohirrim_short_axe|Perisno Short Axe
itm_rohirrim_short_axe_pl|Perisno Short Axe
itm_horsemans_axe_no2|Horsemans Spiked Axe
itm_horsemans_axe_no2_pl|Horsemans Spiked Axe
itm_one_handed_war_axe_no7|Bending War Axe
itm_one_handed_war_axe_no7_pl|Bending War Axe
itm_lui_knightaxeonehb|Steelcoat Axe
itm_lui_knightaxeonehb_pl|Steelcoat Axe
itm_one_handed_war_axe_no11|Guardian Tear Axe
itm_one_handed_war_axe_no11_pl|Guardian Tear Axe
itm_lui_knightaxeonehc|Decorated Steelcoat Axe
itm_lui_knightaxeonehc_pl|Decorated Steelcoat Axe
itm_rohirrim_long_hafted_axe|Valahir War Hatchet
itm_rohirrim_long_hafted_axe_pl|Valahir War Hatchet
itm_knights_war_axe_1h|Heavy Sergeant Axe
itm_knights_war_axe_1h_pl|Heavy Sergeant Axe
itm_one_handed_war_axe_no10|Punched War Axe
itm_one_handed_war_axe_no10_pl|Punched War Axe
itm_lui_battleaxenewb|Tundra Axe
itm_lui_battleaxenewb_pl|Tundra Axe
itm_luc_baronaxeoneh|Baron Axe
itm_luc_baronaxeoneh_pl|Baron Axe
itm_dwarf_axe_3|Kaikoth One-handed Axe
itm_dwarf_axe_3_pl|Kaikoth One-handed Axe
itm_luc_knightly_axe_one_handed|Iron Knightly Axe
itm_luc_knightly_axe_one_handed_pl|Iron Knightly Axe
itm_lui_baronaxeoneh|Rich Baron Axe
itm_lui_baronaxeoneh_pl|Rich Baron Axe
itm_rohan_axe_reward|Valahir Double Bladed Axe
itm_rohan_axe_reward_pl|Valahir Double Bladed Axe
itm_waorchaosaxea|Runed Chaos Axe
itm_waorchaosaxea_pl|Runed Chaos Axe
itm_horsemans_axe_no4|Axe
itm_horsemans_axe_no4_pl|Axe
itm_luc_waronehandedaxec|Hatchet
itm_luc_waronehandedaxec_pl|Hatchet
itm_one_handed_battle_axe_a|Woodsman's Axe
itm_one_handed_battle_axe_a_pl|Woodsman's Axe
itm_one_handed_war_axe_no14|Light One-Handed Axe
itm_one_handed_war_axe_no14_pl|Light One-Handed Axe
itm_lui_waronehandedaxeb|Yellow Axe
itm_lui_waronehandedaxeb_pl|Yellow Axe
itm_horsemans_axe_no1|Horsemans Axe
itm_horsemans_axe_no1_pl|Horsemans Axe
itm_mackie_varangian_axe|Varangian Axe
itm_mackie_varangian_axe_pl|Varangian Axe
itm_one_handed_battle_axe_c|One Handed Battle Axe
itm_one_handed_battle_axe_c_pl|One Handed Battle Axe
itm_serb_2h_axe_c|Medium 1h Axe
itm_serb_2h_axe_c_pl|Medium 1h Axe
itm_horsemans_axe_no3|Horsemans Battle Axe
itm_horsemans_axe_no3_pl|Horsemans Battle Axe
itm_war_axe|Perisno Guard Axe
itm_war_axe_pl|Perisno Guard Axe
itm_luc_knightaxeonehd|Earcut Axe
itm_luc_knightaxeonehd_pl|Earcut Axe
itm_great_axe_no1|Guardian Hatchet
itm_great_axe_no1_pl|Guardian Hatchet
itm_one_handed_war_axe_no3|Cavalry Battle Axe
itm_one_handed_war_axe_no3_pl|Cavalry Battle Axe
itm_lui_kjergitaxe|Axe Of War
itm_lui_kjergitaxe_pl|Axe Of War
itm_axe_crusader_1|Black Axe
itm_axe_crusader_1_pl|Black Axe
itm_luc_knightaxetwoha|Knights Axe
itm_luc_knightaxetwoha_pl|Knights Axe
itm_lui_knightaxeonehe|Deepscar Axe
itm_lui_knightaxeonehe_pl|Deepscar Axe
itm_serb_2h_axe_e|Long Light 1h Axe
itm_serb_2h_axe_e_pl|Long Light 1h Axe
itm_luc_iron_hand_axe_h|Small Tipped Battle Axe
itm_luc_iron_hand_axe_h_pl|Small Tipped Battle Axe
itm_luc_knightbattleaxenew|Scar Axe
itm_luc_knightbattleaxenew_pl|Scar Axe
itm_lui_battleaxea|Knight's Battle Axe
itm_lui_battleaxea_pl|Knight's Battle Axe
itm_luc_horsemans_axe|Horseman's Iron Axe
itm_luc_horsemans_axe_pl|Horseman's Iron Axe
itm_luc_knightly_axe_one_handed_b|Lordly Battle Axe
itm_luc_knightly_axe_one_handed_b_pl|Lordly Battle Axe
itm_luc_iron_hand_axe_g|Iron Battle Axe
itm_luc_iron_hand_axe_g_pl|Iron Battle Axe
itm_an_waraxe2|Valahir Heritage Axe
itm_an_waraxe2_pl|Valahir Heritage Axe
itm_battle_double_axe|Black Double-Bladed Axe
itm_battle_double_axe_pl|Black Double-Bladed Axe
itm_an_axe01c|Naphali Rune Axe
itm_an_axe01c_pl|Naphali Rune Axe
itm_an_axe01|Ancient King's Axe
itm_an_axe01_pl|Ancient King's Axe
itm_bleeding_killer|Bleeding Killer
itm_bleeding_killer_pl|Bleeding Killer
itm_battle_axe_le_duc|Long Horseman Axe
itm_battle_axe_le_duc_pl|Long Horseman Axe
itm_luc_english_horseman_axe|Drache Riders Axe
itm_luc_english_horseman_axe_pl|Drache Riders Axe
itm_lui_knightaxetwohb|Drooping Crow Axe
itm_lui_knightaxetwohb_pl|Drooping Crow Axe
itm_battle_axe_no5|Falling Steel Axe
itm_battle_axe_no5_pl|Falling Steel Axe
itm_gothic_battle_axe_no4|Long One-Handed Axe
itm_gothic_battle_axe_no4_pl|Long One-Handed Axe
itm_luc_axe_knight_z|Long One-Handed Battle Axe
itm_luc_axe_knight_z_pl|Long One-Handed Battle Axe
itm_luc_germanic_battle_axe|Drache Battle Axe
itm_luc_germanic_battle_axe_pl|Drache Battle Axe
itm_luc_battleaxeb|Long Knight's Axe
itm_luc_battleaxeb_pl|Long Knight's Axe
